Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2024-01-01 00:00:00,Italy,Italy,IT,233.29,301.41,51.43,44.52,,,
2024-01-02 00:00:00,Italy,Italy,IT,241.52,311.44,49.07,42.04,,,
2024-01-03 00:00:00,Italy,Italy,IT,192.62,251.65,60.07,51.95,,,
2024-01-04 00:00:00,Italy,Italy,IT,197.84,257.20,59.50,51.27,,,
2024-01-05 00:00:00,Italy,Italy,IT,213.38,274.27,56.34,46.48,,,
2024-01-06 00:00:00,Italy,Italy,IT,217.14,278.68,56.67,47.55,,,
2024-01-07 00:00:00,Italy,Italy,IT,180.74,236.35,64.24,54.79,,,
2024-01-08 00:00:00,Italy,Italy,IT,234.79,298.19,52.68,44.72,,,
2024-01-09 00:00:00,Italy,Italy,IT,265.80,340.20,43.98,39.61,,,
2024-01-10 00:00:00,Italy,Italy,IT,304.43,387.19,34.78,30.48,,,
2024-01-11 00:00:00,Italy,Italy,IT,283.10,363.01,39.11,32.87,,,
2024-01-12 00:00:00,Italy,Italy,IT,242.79,312.00,49.51,43.15,,,
2024-01-13 00:00:00,Italy,Italy,IT,233.36,300.40,53.29,45.14,,,
2024-01-14 00:00:00,Italy,Italy,IT,225.59,292.57,54.53,47.47,,,
2024-01-15 00:00:00,Italy,Italy,IT,226.39,290.77,53.69,45.78,,,
2024-01-16 00:00:00,Italy,Italy,IT,264.52,339.68,43.48,36.51,,,
2024-01-17 00:00:00,Italy,Italy,IT,247.44,319.09,46.88,38.66,,,
2024-01-18 00:00:00,Italy,Italy,IT,208.76,271.63,56.07,47.65,,,
2024-01-19 00:00:00,Italy,Italy,IT,224.69,289.80,53.46,45.08,,,
2024-01-20 00:00:00,Italy,Italy,IT,184.34,240.48,63.55,54.79,,,
2024-01-21 00:00:00,Italy,Italy,IT,174.65,230.50,65.43,56.35,,,
2024-01-22 00:00:00,Italy,Italy,IT,241.45,310.89,49.24,40.31,,,
