Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2021-01-01 00:00:00,Poland,Poland,PL,847.34,942.96,9.58,8.02,entsoe.eu,,
2021-01-02 00:00:00,Poland,Poland,PL,835.74,929.90,11.53,9.54,entsoe.eu,,
2021-01-03 00:00:00,Poland,Poland,PL,721.00,806.80,22.78,20.38,entsoe.eu,,
2021-01-04 00:00:00,Poland,Poland,PL,804.01,893.86,15.21,13.68,entsoe.eu,,
2021-01-05 00:00:00,Poland,Poland,PL,783.71,869.91,17.91,16.79,entsoe.eu,,
2021-01-06 00:00:00,Poland,Poland,PL,873.02,966.84,8.74,7.99,entsoe.eu,,
2021-01-07 00:00:00,Poland,Poland,PL,889.57,984.06,7.54,6.97,entsoe.eu,,
2021-01-08 00:00:00,Poland,Poland,PL,892.92,987.65,7.00,6.46,entsoe.eu,,
2021-01-09 00:00:00,Poland,Poland,PL,861.60,955.80,9.10,7.87,entsoe.eu,,
2021-01-10 00:00:00,Poland,Poland,PL,825.49,918.50,12.16,10.87,entsoe.eu,,
2021-01-11 00:00:00,Poland,Poland,PL,737.22,820.28,22.66,21.48,entsoe.eu,,
2021-01-12 00:00:00,Poland,Poland,PL,726.11,808.04,23.48,22.19,entsoe.eu,,
2021-01-13 00:00:00,Poland,Poland,PL,770.75,856.23,19.34,17.98,entsoe.eu,,
2021-01-14 00:00:00,Poland,Poland,PL,835.32,925.55,12.85,11.57,entsoe.eu,,
2021-01-15 00:00:00,Poland,Poland,PL,848.14,938.63,11.62,10.75,entsoe.eu,,
2021-01-16 00:00:00,Poland,Poland,PL,779.64,866.10,18.05,17.16,entsoe.eu,,
2021-01-17 00:00:00,Poland,Poland,PL,860.60,954.96,9.59,8.28,entsoe.eu,,
2021-01-18 00:00:00,Poland,Poland,PL,840.84,931.87,12.53,11.13,entsoe.eu,,
2021-01-19 00:00:00,Poland,Poland,PL,786.58,872.97,17.87,16.53,entsoe.eu,,
