Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2022-01-01 00:00:00,Austria,Austria,AT,74.39,97.92,92.21,86.82,entsoe.eu,,
2022-01-02 00:00:00,Austria,Austria,AT,115.96,146.24,87.40,78.30,entsoe.eu,,
2022-01-03 00:00:00,Austria,Austria,AT,160.12,194.82,79.52,74.19,entsoe.eu,,
2022-01-04 00:00:00,Austria,Austria,AT,222.14,263.46,69.91,64.52,entsoe.eu,,
2022-01-05 00:00:00,Austria,Austria,AT,182.33,217.73,76.34,70.72,entsoe.eu,,
2022-01-06 00:00:00,Austria,Austria,AT,157.55,193.67,76.79,73.41,entsoe.eu,,
2022-01-07 00:00:00,Austria,Austria,AT,258.35,304.80,65.29,58.69,entsoe.eu,,
2022-01-08 00:00:00,Austria,Austria,AT,281.10,334.19,60.67,52.97,entsoe.eu,,
2022-01-09 00:00:00,Austria,Austria,AT,274.89,325.30,63.07,55.27,entsoe.eu,,
2022-01-10 00:00:00,Austria,Austria,AT,217.50,263.82,65.93,61.28,entsoe.eu,,
2022-01-11 00:00:00,Austria,Austria,AT,199.20,252.71,62.11,59.36,entsoe.eu,,
2022-01-12 00:00:00,Austria,Austria,AT,228.93,280.17,62.27,58.52,entsoe.eu,,
2022-01-13 00:00:00,Austria,Austria,AT,283.82,338.41,56.81,51.32,entsoe.eu,,
2022-01-14 00:00:00,Austria,Austria,AT,229.95,276.97,64.40,60.20,entsoe.eu,,
2022-01-15 00:00:00,Austria,Austria,AT,274.05,327.41,57.35,51.12,entsoe.eu,,
2022-01-16 00:00:00,Austria,Austria,AT,282.38,333.10,60.38,52.58,entsoe.eu,,
2022-01-17 00:00:00,Austria,Austria,AT,214.72,257.46,68.89,63.60,entsoe.eu,,
2022-01-18 00:00:00,Austria,Austria,AT,248.19,297.97,61.58,57.02,entsoe.eu,,
2022-01-19 00:00:00,Austria,Austria,AT,319.38,377.84,52.10,45.61,entsoe.eu,,
2022-01-20 00:00:00,Austria,Austria,AT,254.37,304.45,61.71,55.76,entsoe.eu,,
2022-01-21 00:00:00,Austria,Austria,AT,248.72,298.20,62.26,57.19,entsoe.eu,,
2022-01-22 00:00:00,Austria,Austria,AT,264.78,317.36,59.57,53.77,entsoe.eu,,
2022-01-23 00:00:00,Austria,Austria,AT,320.56,381.59,51.22,44.29,entsoe.eu,,
2022-01-24 00:00:00,Austria,Austria,AT,301.94,352.92,57.28,51.18,entsoe.eu,,
2022-01-25 00:00:00,Austria,Austria,AT,274.38,322.39,60.72,55.79,entsoe.eu,,
2022-01-26 00:00:00,Austria,Austria,AT,287.92,338.58,59.04,53.84,entsoe.eu,,
2022-01-27 00:00:00,Austria,Austria,AT,272.80,324.63,59.53,53.83,entsoe.eu,,
2022-01-28 00:00:00,Austria,Austria,AT,226.50,273.31,65.15,60.93,entsoe.eu,,
2022-01-29 00:00:00,Austria,Austria,AT,231.82,281.89,64.64,57.52,entsoe.eu,,
2022-01-30 00:00:00,Austria,Austria,AT,179.13,219.01,74.74,68.59,entsoe.eu,,
2022-01-31 00:00:00,Austria,Austria,AT,269.76,323.37,58.81,53.89,entsoe.eu,,
2022-02-01 00:00:00,Austria,Austria,AT,246.91,300.26,59.47,55.45,entsoe.eu,,
2022-02-02 00:00:00,Austria,Austria,AT,218.68,270.33,62.50,58.78,entsoe.eu,,
2022-02-03 00:00:00,Austria,Austria,AT,281.76,340.55,54.12,49.09,entsoe.eu,,
2022-02-04 00:00:00,Austria,Austria,AT,282.96,340.67,54.93,49.27,entsoe.eu,,
2022-02-05 00:00:00,Austria,Austria,AT,193.58,240.04,69.84,63.58,entsoe.eu,,
2022-02-06 00:00:00,Austria,Austria,AT,196.72,245.84,68.37,61.59,entsoe.eu,,
2022-02-07 00:00:00,Austria,Austria,AT,189.38,236.68,67.70,64.15,entsoe.eu,,
2022-02-08 00:00:00,Austria,Austria,AT,208.02,253.70,67.99,62.98,entsoe.eu,,
2022-02-09 00:00:00,Austria,Austria,AT,252.22,296.62,66.47,60.12,entsoe.eu,,
2022-02-10 00:00:00,Austria,Austria,AT,283.74,335.51,59.16,52.83,entsoe.eu,,
2022-02-11 00:00:00,Austria,Austria,AT,243.77,292.26,63.50,57.76,entsoe.eu,,
2022-02-12 00:00:00,Austria,Austria,AT,261.23,314.12,61.58,53.55,entsoe.eu,,
2022-02-13 00:00:00,Austria,Austria,AT,172.71,212.76,76.82,68.38,entsoe.eu,,
2022-02-14 00:00:00,Austria,Austria,AT,231.66,275.11,69.12,62.20,entsoe.eu,,
2022-02-15 00:00:00,Austria,Austria,AT,283.17,334.22,60.61,53.74,entsoe.eu,,
2022-02-16 00:00:00,Austria,Austria,AT,234.36,282.09,65.57,58.96,entsoe.eu,,
2022-02-17 00:00:00,Austria,Austria,AT,166.84,205.78,75.73,69.48,entsoe.eu,,
2022-02-18 00:00:00,Austria,Austria,AT,188.96,228.98,73.43,67.29,entsoe.eu,,
2022-02-19 00:00:00,Austria,Austria,AT,138.85,174.10,80.72,74.83,entsoe.eu,,
2022-02-20 00:00:00,Austria,Austria,AT,146.79,182.56,80.52,73.33,entsoe.eu,,
2022-02-21 00:00:00,Austria,Austria,AT,178.70,217.17,75.16,69.51,entsoe.eu,,
2022-02-22 00:00:00,Austria,Austria,AT,202.05,241.89,72.07,67.01,entsoe.eu,,
2022-02-23 00:00:00,Austria,Austria,AT,224.49,268.64,68.00,63.12,entsoe.eu,,
2022-02-24 00:00:00,Austria,Austria,AT,216.64,255.43,72.62,66.35,entsoe.eu,,
2022-02-25 00:00:00,Austria,Austria,AT,215.21,250.61,75.21,68.40,entsoe.eu,,
2022-02-26 00:00:00,Austria,Austria,AT,255.10,301.72,65.02,58.72,entsoe.eu,,
2022-02-27 00:00:00,Austria,Austria,AT,269.86,318.14,64.98,56.90,entsoe.eu,,
2022-02-28 00:00:00,Austria,Austria,AT,269.51,322.90,59.78,54.86,entsoe.eu,,
2022-03-01 00:00:00,Austria,Austria,AT,294.90,348.84,57.39,51.87,entsoe.eu,,
2022-03-02 00:00:00,Austria,Austria,AT,278.71,331.42,58.72,53.90,entsoe.eu,,
2022-03-03 00:00:00,Austria,Austria,AT,281.17,328.11,63.23,57.55,entsoe.eu,,
2022-03-04 00:00:00,Austria,Austria,AT,270.61,325.12,58.43,54.11,entsoe.eu,,
2022-03-05 00:00:00,Austria,Austria,AT,310.37,368.79,54.12,47.30,entsoe.eu,,
2022-03-06 00:00:00,Austria,Austria,AT,314.41,371.67,55.34,46.43,entsoe.eu,,
2022-03-07 00:00:00,Austria,Austria,AT,257.05,306.47,62.32,57.41,entsoe.eu,,
2022-03-08 00:00:00,Austria,Austria,AT,298.77,350.52,58.77,52.48,entsoe.eu,,
2022-03-09 00:00:00,Austria,Austria,AT,312.55,367.53,54.96,48.55,entsoe.eu,,
2022-03-10 00:00:00,Austria,Austria,AT,306.81,359.28,57.23,50.33,entsoe.eu,,
2022-03-11 00:00:00,Austria,Austria,AT,285.58,335.98,60.26,53.24,entsoe.eu,,
2022-03-12 00:00:00,Austria,Austria,AT,261.36,310.75,63.55,55.96,entsoe.eu,,
2022-03-13 00:00:00,Austria,Austria,AT,247.14,297.05,64.15,56.85,entsoe.eu,,
2022-03-14 00:00:00,Austria,Austria,AT,304.09,357.78,56.74,50.24,entsoe.eu,,
2022-03-15 00:00:00,Austria,Austria,AT,278.54,330.73,57.80,52.82,entsoe.eu,,
2022-03-16 00:00:00,Austria,Austria,AT,276.53,322.38,63.32,57.29,entsoe.eu,,
2022-03-17 00:00:00,Austria,Austria,AT,307.41,362.14,54.76,48.66,entsoe.eu,,
2022-03-18 00:00:00,Austria,Austria,AT,320.06,379.10,52.07,45.00,entsoe.eu,,
2022-03-19 00:00:00,Austria,Austria,AT,274.28,330.14,58.32,50.40,entsoe.eu,,
2022-03-20 00:00:00,Austria,Austria,AT,202.47,245.62,71.85,63.70,entsoe.eu,,
2022-03-21 00:00:00,Austria,Austria,AT,296.98,346.29,59.64,52.07,entsoe.eu,,
2022-03-22 00:00:00,Austria,Austria,AT,296.67,347.37,58.56,50.95,entsoe.eu,,
2022-03-23 00:00:00,Austria,Austria,AT,296.70,349.75,56.87,49.91,entsoe.eu,,
2022-03-24 00:00:00,Austria,Austria,AT,275.47,327.01,59.30,53.76,entsoe.eu,,
2022-03-25 00:00:00,Austria,Austria,AT,282.43,330.74,61.66,53.81,entsoe.eu,,
2022-03-26 00:00:00,Austria,Austria,AT,245.98,289.03,69.11,59.80,entsoe.eu,,
2022-03-27 00:00:00,Austria,Austria,AT,260.83,306.56,66.12,56.62,entsoe.eu,,
2022-03-28 00:00:00,Austria,Austria,AT,267.74,316.31,61.84,54.80,entsoe.eu,,
2022-03-29 00:00:00,Austria,Austria,AT,233.22,275.57,67.44,61.72,entsoe.eu,,
2022-03-30 00:00:00,Austria,Austria,AT,222.69,266.28,66.32,60.80,entsoe.eu,,
2022-03-31 00:00:00,Austria,Austria,AT,238.44,274.59,70.98,62.46,entsoe.eu,,
2022-04-01 00:00:00,Austria,Austria,AT,189.72,224.17,74.64,67.61,entsoe.eu,,
2022-04-02 00:00:00,Austria,Austria,AT,165.79,198.19,78.15,71.15,entsoe.eu,,
2022-04-03 00:00:00,Austria,Austria,AT,191.05,226.97,74.48,66.78,entsoe.eu,,
2022-04-04 00:00:00,Austria,Austria,AT,225.14,269.02,67.67,59.54,entsoe.eu,,
2022-04-05 00:00:00,Austria,Austria,AT,215.32,251.17,73.74,67.88,entsoe.eu,,
2022-04-06 00:00:00,Austria,Austria,AT,220.72,259.69,71.53,62.99,entsoe.eu,,
2022-04-07 00:00:00,Austria,Austria,AT,175.19,214.87,74.12,67.01,entsoe.eu,,
2022-04-08 00:00:00,Austria,Austria,AT,155.98,180.76,83.46,77.13,entsoe.eu,,
2022-04-09 00:00:00,Austria,Austria,AT,100.52,123.76,89.79,82.31,entsoe.eu,,
2022-04-10 00:00:00,Austria,Austria,AT,104.34,127.72,88.65,82.09,entsoe.eu,,
