Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2023-01-01 00:00:00,Germany,Germany,DE,158.30,204.23,82.23,75.31,entsoe.eu,,
2023-01-02 00:00:00,Germany,Germany,DE,283.19,331.38,69.79,63.78,entsoe.eu,,
2023-01-03 00:00:00,Germany,Germany,DE,398.78,452.64,57.80,51.05,entsoe.eu,,
2023-01-04 00:00:00,Germany,Germany,DE,174.29,213.01,80.88,76.87,entsoe.eu,,
2023-01-05 00:00:00,Germany,Germany,DE,312.69,360.45,66.29,60.23,entsoe.eu,,
2023-01-06 00:00:00,Germany,Germany,DE,289.31,340.01,68.33,62.65,entsoe.eu,,
2023-01-07 00:00:00,Germany,Germany,DE,212.00,260.80,76.29,67.34,entsoe.eu,,
2023-01-08 00:00:00,Germany,Germany,DE,214.09,261.17,76.50,67.76,entsoe.eu,,
2023-01-09 00:00:00,Germany,Germany,DE,360.42,412.01,61.58,54.88,entsoe.eu,,
2023-01-10 00:00:00,Germany,Germany,DE,369.05,420.67,60.64,55.38,entsoe.eu,,
2023-01-11 00:00:00,Germany,Germany,DE,287.04,332.48,69.35,64.59,entsoe.eu,,
2023-01-12 00:00:00,Germany,Germany,DE,191.07,230.03,79.43,75.29,entsoe.eu,,
2023-01-13 00:00:00,Germany,Germany,DE,171.66,210.97,80.69,76.07,entsoe.eu,,
2023-01-14 00:00:00,Germany,Germany,DE,141.47,181.97,83.71,78.58,entsoe.eu,,
2023-01-15 00:00:00,Germany,Germany,DE,150.57,192.37,82.54,78.41,entsoe.eu,,
2023-01-16 00:00:00,Germany,Germany,DE,333.60,383.70,63.50,58.99,entsoe.eu,,
2023-01-17 00:00:00,Germany,Germany,DE,412.57,468.83,54.40,50.20,entsoe.eu,,
2023-01-18 00:00:00,Germany,Germany,DE,473.62,537.37,46.12,41.69,entsoe.eu,,
2023-01-19 00:00:00,Germany,Germany,DE,445.65,506.28,49.34,44.92,entsoe.eu,,
2023-01-20 00:00:00,Germany,Germany,DE,580.24,651.71,33.97,27.81,entsoe.eu,,
2023-01-21 00:00:00,Germany,Germany,DE,498.15,563.93,44.41,38.77,entsoe.eu,,
2023-01-22 00:00:00,Germany,Germany,DE,541.98,610.57,39.58,34.38,entsoe.eu,,
2023-01-23 00:00:00,Germany,Germany,DE,583.60,654.66,33.72,28.62,entsoe.eu,,
2023-01-24 00:00:00,Germany,Germany,DE,593.18,665.37,32.76,27.65,entsoe.eu,,
2023-01-25 00:00:00,Germany,Germany,DE,585.17,657.62,33.08,28.29,entsoe.eu,,
2023-01-26 00:00:00,Germany,Germany,DE,568.17,641.20,34.28,29.99,entsoe.eu,,
2023-01-27 00:00:00,Germany,Germany,DE,555.60,626.77,36.29,32.04,entsoe.eu,,
2023-01-28 00:00:00,Germany,Germany,DE,554.77,630.05,35.90,30.72,entsoe.eu,,
2023-01-29 00:00:00,Germany,Germany,DE,325.60,384.85,61.12,56.61,entsoe.eu,,
2023-01-30 00:00:00,Germany,Germany,DE,246.61,295.30,70.68,67.41,entsoe.eu,,
2023-01-31 00:00:00,Germany,Germany,DE,247.64,297.34,69.89,66.64,entsoe.eu,,
2023-02-01 00:00:00,Germany,Germany,DE,223.11,270.92,72.13,69.28,entsoe.eu,,
